Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,B_Tmag,V_Tmag,Jmag,Hmag,Ksmag
0.0035173,-0.64,9.5,0.9896891117,26.87733078,0.989,0.249,3.8144,4.394,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.42e-13,0.0,0.785,0.2119,0.0005569,0.0001526,0.00139,-1.0,0.003148,4.148,4.068,4.274,3.708,4.622,4.247,3.31,3.091,3.068
0.0035173,-0.64,9.5,1.0162636042,26.8792457581,1.015,0.32,3.8206,4.359,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.66e-13,0.0,0.7854,0.2115,0.0005564,0.0001525,0.001389,-1.0,0.00314,3.97,3.891,4.087,3.545,4.417,4.062,3.164,2.958,2.936
0.0035173,-0.64,9.5,1.0376312733,26.8807029724,1.036,0.377,3.8254,4.33,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.89e-13,0.0,0.7855,0.2113,0.0005564,0.0001525,0.001389,-1.0,0.003176,3.826,3.748,3.936,3.412,4.252,3.913,3.045,2.849,2.827
0.0035173,-0.64,9.5,1.0393619537,26.8808174133,1.038,0.382,3.8258,4.328,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.91e-13,0.0,0.7855,0.2113,0.0005565,0.0001525,0.001389,-1.0,0.003176,3.815,3.736,3.924,3.402,4.238,3.901,3.035,2.84,2.819
0.0035173,-0.64,9.5,1.0596387386,26.8821315765,1.058,0.436,3.8306,4.301,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.14e-13,0.0,0.7853,0.2116,0.000557,0.0001527,0.00139,-1.0,0.003128,3.679,3.601,3.781,3.277,4.082,3.76,2.924,2.739,2.718
0.0035173,-0.64,9.5,1.0778592825,26.8832626343,1.076,0.485,3.8345,4.275,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.38e-13,0.0,0.7849,0.2119,0.0005578,0.0001529,0.001393,-1.0,0.003161,3.558,3.479,3.654,3.165,3.944,3.634,2.822,2.646,2.626
0.0035173,-0.64,9.5,1.0871896744,26.8838233948,1.086,0.51,3.8363,4.261,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.52e-13,0.0,0.7846,0.2122,0.0005584,0.0001531,0.001394,-1.0,0.00317,3.496,3.418,3.589,3.107,3.874,3.569,2.77,2.597,2.577
0.0035173,-0.64,9.5,1.0968468189,26.884393692,1.095,0.535,3.8382,4.247,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.65e-13,0.0,0.7846,0.2122,0.0005584,0.000153,0.001394,-1.0,0.003192,3.433,3.355,3.523,3.049,3.803,3.504,2.716,2.548,2.528
0.0035173,-0.64,9.5,1.1101971865,26.8851623535,1.109,0.569,3.8404,4.227,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.86e-13,0.0,0.7845,0.2123,0.0005586,0.0001531,0.001394,-1.0,0.003203,3.346,3.268,3.433,2.968,3.707,3.415,2.641,2.478,2.458
0.0035173,-0.64,9.5,1.1213668585,26.8857879639,1.12,0.598,3.8417,4.208,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.04e-13,0.0,0.7843,0.2125,0.000559,0.0001532,0.001395,-1.0,0.003179,3.275,3.196,3.36,2.9,3.63,3.341,2.577,2.417,2.397
0.0035173,-0.64,9.5,1.1307063103,26.8863010406,1.129,0.621,3.8425,4.192,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.21e-13,0.0,0.7839,0.2129,0.0005597,0.0001534,0.001397,-1.0,0.003168,3.218,3.139,3.301,2.844,3.568,3.282,2.524,2.366,2.346
0.0035173,-0.64,9.5,1.1367477179,26.8866271973,1.135,0.635,3.843,4.182,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.32e-13,0.0,0.7837,0.2131,0.00056,0.0001534,0.001397,-1.0,0.003177,3.182,3.102,3.263,2.809,3.53,3.245,2.49,2.332,2.312
0.0035173,-0.64,9.5,1.1539449692,26.8875331879,1.152,0.674,3.8421,4.146,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.63e-13,0.0,0.7837,0.2131,0.0005597,0.0001534,0.001397,-1.0,0.003183,3.084,3.003,3.165,2.708,3.432,3.147,2.387,2.229,2.209
0.0035173,-0.64,9.5,1.1621396542,26.8879547119,1.16,0.693,3.8414,4.127,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.8e-13,0.0,0.7837,0.2131,0.0005595,0.0001533,0.001396,-1.0,0.003176,3.038,2.956,3.119,2.66,3.387,3.1,2.337,2.178,2.158
0.0035173,-0.64,9.5,1.1699869633,26.8883514404,1.168,0.716,3.8422,4.111,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.01e-13,0.0,0.7837,0.2132,0.0005595,0.0001533,0.001396,-1.0,0.003172,2.981,2.899,3.061,2.605,3.326,3.042,2.284,2.127,2.106
0.0035173,-0.64,9.5,1.180883646,26.8888931274,1.179,0.749,3.8438,4.088,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.32e-13,0.0,0.7836,0.2132,0.0005595,0.0001533,0.001396,-1.0,0.003172,2.898,2.815,2.975,2.526,3.235,2.956,2.21,2.057,2.036
0.0035173,-0.64,9.5,1.186306119,26.8891563416,1.185,0.768,3.8456,4.078,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.51e-13,0.0,0.7836,0.2132,0.0005595,0.0001533,0.001397,-1.0,0.003175,2.851,2.768,2.925,2.483,3.181,2.906,2.172,2.022,2.002
0.0035173,-0.64,9.5,1.1916137934,26.8894138336,1.19,0.794,3.8498,4.071,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.78e-13,0.0,0.7835,0.2133,0.0005597,0.0001534,0.001397,-1.0,0.003174,2.785,2.702,2.852,2.427,3.098,2.835,2.127,1.987,1.967
0.0035173,-0.64,9.5,1.1938835382,26.8895225525,1.192,0.815,3.8546,4.07,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5e-13,0.0,0.7834,0.2134,0.0005598,0.0001534,0.001397,-1.0,0.003173,2.732,2.65,2.794,2.386,3.029,2.778,2.1,1.969,1.95
0.0035173,-0.64,9.5,1.1949162483,26.8895721436,1.193,0.831,3.8579,4.067,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.18e-13,0.0,0.7834,0.2134,0.0005599,0.0001534,0.001397,-1.0,0.003173,2.693,2.612,2.751,2.356,2.978,2.735,2.078,1.954,1.935
0.0035173,-0.64,9.5,1.1953428984,26.889591217,1.194,0.837,3.8592,4.066,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.26e-13,0.0,0.7834,0.2134,0.0005599,0.0001534,0.001397,-1.0,0.003173,2.677,2.596,2.733,2.343,2.957,2.717,2.069,1.947,1.928
0.0035173,-0.64,9.5,1.2049847841,26.8900470734,1.203,0.877,3.8494,3.991,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-6.13e-13,0.0,0.783,0.2138,0.0005607,0.0001536,0.001399,-1.0,0.003171,2.577,2.491,2.642,2.217,2.886,2.624,1.917,1.777,1.757
0.0035173,-0.64,9.5,1.2190945148,26.8906993866,1.217,0.927,3.8373,3.898,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-7.38e-13,0.0,0.7825,0.2143,0.0005618,0.0001539,0.001402,-1.0,0.003169,2.453,2.362,2.53,2.061,2.799,2.508,1.729,1.566,1.543
0.0035173,-0.64,9.5,1.2291765213,26.8911533356,1.227,0.962,3.8219,3.805,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-8.69e-13,0.0,0.7821,0.2147,0.0005625,0.0001541,0.001404,-1.0,0.003167,2.366,2.271,2.462,1.937,2.769,2.435,1.563,1.369,1.344
0.0035173,-0.64,9.5,1.2358642817,26.891450882,1.234,0.976,3.8046,3.723,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-9.75e-13,0.0,0.7819,0.2149,0.000563,0.0001543,0.001405,-1.0,0.003166,2.329,2.232,2.452,1.86,2.809,2.418,1.439,1.21,1.18
0.0035173,-0.64,9.5,1.2360583544,26.8914585114,1.234,0.977,3.804,3.721,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-9.77e-13,0.0,0.7819,0.2149,0.0005631,0.0001543,0.001405,-1.0,0.003166,2.328,2.232,2.452,1.858,2.811,2.418,1.436,1.205,1.175
0.0035173,-0.64,9.5,1.2392375469,26.8915996552,1.238,0.974,3.7931,3.681,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.01e-12,0.0,0.7812,0.2156,0.0005646,0.0001547,0.001409,-1.0,0.003173,2.335,2.24,2.479,1.842,2.874,2.44,1.39,1.137,1.103
0.0035173,-0.64,9.5,1.2420800924,26.8917236328,1.24,0.961,3.7817,3.649,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.01e-12,0.0,0.7704,0.2263,0.0005879,0.0001609,0.001464,-1.0,0.003302,2.367,2.275,2.535,1.852,2.969,2.491,1.367,1.09,1.052
0.0035173,-0.64,9.5,1.244101882,26.8918113708,1.242,0.944,3.7723,3.629,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-9.91e-13,0.0,0.7629,0.2337,0.0006044,0.0001653,0.001503,-1.0,0.003429,2.41,2.321,2.599,1.877,3.068,2.55,1.365,1.067,1.026
0.0035173,-0.64,9.5,1.2466752529,26.8919219971,1.245,0.92,3.7594,3.603,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-9.61e-13,0.0,0.757,0.2396,0.0006167,0.0001685,0.001532,-1.0,0.003483,2.469,2.387,2.69,1.916,3.206,2.634,1.366,1.04,0.993
0.0035173,-0.64,9.5,1.2502959967,26.8920783997,1.249,0.91,3.7436,3.551,2,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-9.83e-13,0.0,0.7501,0.2463,0.0006271,0.0001714,0.001557,-1.0,0.003522,2.495,2.427,2.761,1.923,3.335,2.699,1.325,0.963,0.908
0.0035173,-0.64,9.5,1.2541962862,26.892244339,1.252,0.939,3.7315,3.475,2,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.13e-12,0.0,0.7443,0.2521,0.0006336,0.0001732,0.001573,-1.0,0.003629,2.423,2.369,2.727,1.841,3.347,2.66,1.203,0.81,0.75
0.0035173,-0.64,9.5,1.2548443079,26.8922729492,1.253,0.95,3.7304,3.459,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.18e-12,0.0,0.7436,0.2528,0.0006319,0.0001743,0.001574,-1.0,0.00362,2.394,2.341,2.702,1.811,3.326,2.634,1.17,0.774,0.713
0.0035173,-0.64,9.5,1.2573592663,26.8923797607,1.256,0.999,3.7264,3.395,3,0.0,0.518,0.0,0.0,0.0,0.0,0.0,-1,-1.4e-12,0.0,0.7403,0.2561,0.0006119,0.0001925,0.001579,-1.0,0.003599,2.271,2.224,2.593,1.686,3.233,2.523,1.031,0.624,0.562
0.0035173,-0.64,9.5,1.2593638897,26.8924636841,1.258,1.044,3.7239,3.341,3,0.0,0.49,0.0,0.0,0.0,0.0,0.0,-1,-1.65e-12,0.0,0.7372,0.2592,0.0005768,0.0002311,0.001581,-1.0,0.003608,2.16,2.116,2.49,1.574,3.14,2.42,0.91,0.496,0.433
0.0035173,-0.64,9.5,1.2613370419,26.8925476074,1.26,1.092,3.7217,3.285,3,0.0,0.458,0.0,0.0,0.0,0.0,0.0,-1,-1.95e-12,0.0,0.7339,0.2625,0.0005403,0.0002755,0.001583,-1.0,0.003607,2.041,2.001,2.379,1.454,3.037,2.307,0.783,0.363,0.299
0.0036808,-0.62,9.5,0.0900000036,25.5449466705,0.09,-3.304,3.4153,5.309,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.62e-17,0.0,0.7403,0.256,0.0006761,0.0001824,0.001654,-1.0,0.00376,13.029,14.611,17.705,13.259,20.407,17.764,10.837,10.431,10.252
0.0036808,-0.62,9.5,0.0942028463,25.6278190613,0.094,-3.212,3.4282,5.289,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.71e-17,0.0,0.7402,0.2561,0.0006761,0.0001824,0.001654,-1.0,0.00376,12.799,14.289,17.135,12.957,19.709,17.183,10.642,10.213,10.022
0.0036808,-0.62,9.5,0.0999016613,25.7272262573,0.1,-3.093,3.4448,5.262,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.51e-17,0.0,0.74,0.2562,0.0006761,0.0001824,0.001654,-1.0,0.00376,12.504,13.853,16.368,12.554,18.766,16.399,10.395,9.935,9.733
0.0036808,-0.62,9.5,0.1197049692,25.9881668091,0.12,-2.823,3.4775,5.201,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.37e-16,0.0,0.7396,0.2566,0.0006761,0.0001824,0.001654,-1.0,0.00376,11.828,12.896,14.791,11.684,16.899,14.798,9.819,9.313,9.095
0.0036808,-0.62,9.5,0.1378973573,26.1522369385,0.138,-2.652,3.4953,5.162,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.98e-16,0.0,0.7393,0.2569,0.0006761,0.0001824,0.001654,-1.0,0.00376,11.401,12.321,13.938,11.165,15.916,13.937,9.446,8.924,8.704
0.0036808,-0.62,9.5,0.1395082921,26.1643657684,0.139,-2.638,3.4967,5.159,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.04e-16,0.0,0.7393,0.257,0.0006761,0.0001824,0.001654,-1.0,0.00376,11.365,12.274,13.871,11.123,15.839,13.869,9.416,8.892,8.672
0.0036808,-0.62,9.5,0.1593116075,26.2902736664,0.159,-2.497,3.5097,5.127,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.74e-16,0.0,0.739,0.2573,0.0006761,0.0001824,0.001654,-1.0,0.00376,11.012,11.82,13.251,10.712,15.13,13.245,9.101,8.569,8.349
0.0036808,-0.62,9.5,0.1989182383,26.4564285278,0.199,-2.282,3.5271,5.079,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.25e-16,0.0,0.7385,0.2578,0.0006761,0.0001824,0.001654,-1.0,0.00376,10.476,11.161,12.414,10.108,14.179,12.403,8.617,8.074,7.858
0.0036808,-0.62,9.5,0.2484265268,26.5796585083,0.248,-2.084,3.5405,5.031,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.34e-16,0.0,0.7379,0.2583,0.0006761,0.0001824,0.001654,-1.0,0.00376,9.981,10.582,11.727,9.569,13.405,11.713,8.16,7.61,7.397
0.0036808,-0.62,9.5,0.29793486,26.6562747955,0.298,-1.927,3.5499,4.99,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.71e-16,0.0,0.7376,0.2586,0.0006761,0.0001824,0.001654,-1.0,0.00376,9.587,10.135,11.213,9.147,12.834,11.197,7.793,7.237,7.026
0.0036808,-0.62,9.5,0.3109212518,26.6716957092,0.311,-1.885,3.552,4.975,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.54e-16,0.0,0.7386,0.2576,0.0006761,0.0001824,0.001654,-1.0,0.00376,9.483,10.019,11.084,9.038,12.693,11.068,7.696,7.138,6.927
0.0036808,-0.62,9.5,0.347443074,26.7079143524,0.347,-1.774,3.5575,4.935,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.22e-15,0.0,0.7405,0.2557,0.0006761,0.0001824,0.001654,-1.0,0.00376,9.205,9.712,10.742,8.746,12.32,10.725,7.435,6.872,6.662
0.0036808,-0.62,9.5,0.3749444485,26.7297973633,0.375,-1.688,3.564,4.908,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.48e-15,0.0,0.7406,0.2557,0.0006761,0.0001824,0.001654,-1.0,0.00376,8.991,9.466,10.458,8.516,12.006,10.439,7.241,6.673,6.465
0.0036808,-0.62,9.5,0.3969513774,26.74477005,0.397,-1.624,3.5688,4.888,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.7e-15,0.0,0.7406,0.2556,0.0006761,0.0001824,0.001654,-1.0,0.00376,8.831,9.281,10.246,8.344,11.772,10.225,7.095,6.523,6.316
0.0036808,-0.62,9.5,0.4104861915,26.7530479431,0.41,-1.578,3.5727,4.872,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.9e-15,0.0,0.7406,0.2556,0.0006761,0.0001824,0.001654,-1.0,0.00376,8.714,9.146,10.09,8.219,11.598,10.069,6.991,6.416,6.21
0.0036808,-0.62,9.5,0.4464596808,26.7722148895,0.446,-1.461,3.5826,4.831,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.5e-15,0.0,0.7406,0.2556,0.0006761,0.0001824,0.001654,-1.0,0.00376,8.422,8.81,9.707,7.907,11.168,9.681,6.727,6.145,5.944
0.0036808,-0.62,9.5,0.479068011,26.7867050171,0.479,-1.343,3.5954,4.795,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.3e-15,0.0,0.7406,0.2556,0.0006761,0.0001824,0.001654,-1.0,0.00376,8.128,8.464,9.304,7.591,10.705,9.273,6.469,5.875,5.686
0.0036808,-0.62,9.5,0.4959679544,26.7933387756,0.496,-1.285,3.6017,4.777,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.78e-15,0.0,0.7406,0.2556,0.0006761,0.0001824,0.001654,-1.0,0.00376,7.983,8.296,9.11,7.438,10.478,9.076,6.34,5.74,5.559
0.0036808,-0.62,9.5,0.5107167363,26.7987117767,0.51,-1.228,3.6097,4.764,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.32e-15,0.0,0.7434,0.2529,0.0006691,0.0001805,0.001637,-1.0,0.003705,7.839,8.125,8.906,7.284,10.229,8.869,6.216,5.608,5.439
0.0036808,-0.62,9.5,0.5454763174,26.8100337982,0.545,-1.099,3.6275,4.736,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.81e-15,0.0,0.7491,0.2473,0.0006547,0.0001767,0.001602,-1.0,0.003592,7.518,7.744,8.454,6.947,9.681,8.409,5.939,5.317,5.177
0.0036808,-0.62,9.5,0.5623144507,26.8149299622,0.562,-1.036,3.6377,4.727,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.67e-15,0.0,0.7497,0.2467,0.0006534,0.0001763,0.001599,-1.0,0.003609,7.361,7.552,8.221,6.781,9.39,8.171,5.808,5.188,5.063
0.0036808,-0.62,9.5,0.5949845314,26.8235111237,0.595,-0.92,3.6568,4.711,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.64e-15,0.0,0.7511,0.2453,0.0006507,0.0001756,0.001593,-1.0,0.00366,7.069,7.188,7.777,6.472,8.82,7.719,5.57,4.978,4.875
0.0036808,-0.62,9.5,0.644492805,26.8345909119,0.644,-0.749,3.6861,4.692,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-1.26e-14,0.0,0.7527,0.2437,0.0006473,0.0001747,0.001585,-1.0,0.003585,6.642,6.666,7.154,6.027,8.025,7.084,5.237,4.722,4.639
0.0036808,-0.62,9.5,0.6526322961,26.8362236023,0.652,-0.722,3.6906,4.688,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-1.34e-14,0.0,0.753,0.2434,0.0006466,0.0001745,0.001583,-1.0,0.003587,6.574,6.585,7.059,5.957,7.906,6.988,5.185,4.686,4.605
0.0036808,-0.62,9.5,0.6940011382,26.8438358307,0.694,-0.588,3.7127,4.67,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.8e-14,0.0,0.7547,0.2418,0.0006431,0.0001736,0.001575,-1.0,0.003572,6.241,6.204,6.619,5.625,7.362,6.546,4.933,4.498,4.427
0.0036808,-0.62,9.5,0.6959550381,26.8441696167,0.696,-0.582,3.7137,4.669,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-1.82e-14,0.0,0.7548,0.2417,0.0006426,0.0001735,0.001574,-1.0,0.003572,6.225,6.186,6.6,5.611,7.338,6.527,4.922,4.49,4.419
0.0036808,-0.62,9.5,0.7347822785,26.8503627777,0.735,-0.463,3.7332,4.652,1,0.0,0.539,0.0,0.0,0.0,0.0,0.0,-1,-2.38e-14,0.0,0.7566,0.2399,0.0006322,0.0001723,0.001565,-1.0,0.003572,5.928,5.86,6.228,5.325,6.883,6.16,4.702,4.321,4.259
0.0036808,-0.62,9.5,0.7437154651,26.851682663,0.743,-0.436,3.7375,4.648,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-2.53e-14,0.0,0.757,0.2394,0.0006299,0.000172,0.001563,-1.0,0.003572,5.861,5.788,6.147,5.262,6.783,6.08,4.653,4.284,4.223
0.0036808,-0.62,9.5,0.7690982223,26.8552322388,0.769,-0.362,3.7482,4.63,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.01e-14,0.0,0.7587,0.2378,0.000626,0.000171,0.001554,-1.0,0.003561,5.675,5.594,5.928,5.089,6.524,5.866,4.513,4.167,4.112
0.0036808,-0.62,9.5,0.7934298515,26.8583850861,0.793,-0.292,3.7581,4.614,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.55e-14,0.0,0.7604,0.2361,0.000622,0.00017,0.001545,-1.0,0.003507,5.5,5.414,5.727,4.93,6.285,5.669,4.383,4.057,4.007
0.0036808,-0.62,9.5,0.7984594107,26.8590087891,0.798,-0.278,3.7599,4.609,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.67e-14,0.0,0.7608,0.2357,0.0006209,0.0001697,0.001542,-1.0,0.003502,5.464,5.377,5.687,4.897,6.237,5.63,4.355,4.033,3.984
0.0036808,-0.62,9.5,0.8302000165,26.8627414703,0.829,-0.188,3.771,4.581,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.57e-14,0.0,0.7641,0.2324,0.0006136,0.0001677,0.001525,-1.0,0.003493,5.241,5.152,5.439,4.696,5.946,5.388,4.184,3.883,3.84
0.0036808,-0.62,9.5,0.843144238,26.8641700745,0.842,-0.152,3.7753,4.569,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.99e-14,0.0,0.7655,0.231,0.0006104,0.0001668,0.001517,-1.0,0.003476,5.151,5.062,5.341,4.616,5.831,5.292,4.116,3.823,3.782
0.0036808,-0.62,9.5,0.8545514941,26.8653869629,0.854,-0.121,3.7787,4.557,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-5.4e-14,0.0,0.7674,0.2292,0.0006063,0.0001657,0.001507,-1.0,0.003449,5.073,4.984,5.255,4.545,5.732,5.209,4.054,3.768,3.729
0.0036808,-0.62,9.5,0.8845311403,26.8684082031,0.884,-0.039,3.7873,4.525,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-6.66e-14,0.0,0.7727,0.2239,0.0005944,0.0001625,0.001478,-1.0,0.003343,4.868,4.781,5.035,4.36,5.479,4.994,3.893,3.623,3.589
0.0036808,-0.62,9.5,0.8928585052,26.8692054749,0.892,-0.017,3.7896,4.516,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-7.06e-14,0.0,0.7744,0.2223,0.0005907,0.0001616,0.001469,-1.0,0.003305,4.812,4.725,4.975,4.31,5.41,4.935,3.848,3.583,3.549
0.0036808,-0.62,9.5,0.8961533904,26.8695163727,0.895,-0.008,3.7905,4.512,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-7.22e-14,0.0,0.7751,0.2216,0.0005892,0.0001611,0.001465,-1.0,0.003292,4.79,4.703,4.952,4.289,5.383,4.912,3.83,3.566,3.533
0.0036808,-0.62,9.5,0.9181562662,26.8715229034,0.917,0.051,3.796,4.485,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-8.43e-14,0.0,0.78,0.2167,0.000579,0.0001584,0.001441,-1.0,0.003289,4.641,4.556,4.794,4.155,5.206,4.758,3.71,3.456,3.426
0.0036808,-0.62,9.5,0.9392983317,26.8733482361,0.938,0.108,3.8012,4.459,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-9.78e-14,0.0,0.7846,0.2121,0.00057,0.0001561,0.001421,-1.0,0.003286,4.5,4.415,4.644,4.025,5.037,4.611,3.594,3.35,3.322
0.0036808,-0.62,9.5,0.9425728917,26.8736228943,0.942,0.117,3.802,4.455,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1e-13,0.0,0.7853,0.2114,0.0005687,0.0001557,0.001418,-1.0,0.00327,4.478,4.393,4.621,4.005,5.011,4.588,3.576,3.334,3.306
0.0036808,-0.62,9.5,0.9582731128,26.8749065399,0.957,0.159,3.8059,4.436,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.12e-13,0.0,0.7852,0.2116,0.000571,0.0001564,0.001424,-1.0,0.00325,4.372,4.289,4.51,3.91,4.887,4.479,3.491,3.255,3.229
0.0036808,-0.62,9.5,0.9760766029,26.8763027191,0.975,0.207,3.8101,4.413,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.27e-13,0.0,0.7849,0.2118,0.000574,0.0001572,0.001432,-1.0,0.003274,4.253,4.171,4.384,3.801,4.747,4.355,3.393,3.165,3.141
0.0036808,-0.62,9.5,0.9922872186,26.8775234222,0.992,0.25,3.8139,4.392,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.43e-13,0.0,0.7846,0.2122,0.0005768,0.0001581,0.00144,-1.0,0.003255,4.145,4.063,4.27,3.702,4.621,4.243,3.304,3.084,3.06
0.0036808,-0.62,9.5,1.0177562237,26.8793506622,1.017,0.318,3.8198,4.358,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.66e-13,0.0,0.785,0.2117,0.0005763,0.0001579,0.001439,-1.0,0.003247,3.975,3.894,4.092,3.546,4.424,4.066,3.164,2.956,2.934
0.0036808,-0.62,9.5,1.0408195257,26.8809146881,1.04,0.38,3.8249,4.326,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.9e-13,0.0,0.7851,0.2116,0.0005762,0.0001579,0.001439,-1.0,0.003287,3.82,3.74,3.929,3.404,4.247,3.906,3.035,2.838,2.817
0.0036808,-0.62,9.5,1.0420014858,26.8809928894,1.041,0.383,3.8251,4.325,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.91e-13,0.0,0.7851,0.2116,0.0005762,0.0001579,0.001439,-1.0,0.003285,3.812,3.732,3.921,3.396,4.238,3.898,3.028,2.832,2.811
0.0036808,-0.62,9.5,1.0610613823,26.8822212219,1.06,0.434,3.8295,4.299,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.13e-13,0.0,0.785,0.2118,0.0005767,0.0001581,0.00144,-1.0,0.003238,3.685,3.605,3.787,3.279,4.091,3.765,2.923,2.737,2.716
0.0036808,-0.62,9.5,1.0792386532,26.8833446503,1.078,0.482,3.8334,4.274,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.37e-13,0.0,0.7846,0.2121,0.0005775,0.0001583,0.001442,-1.0,0.003277,3.564,3.485,3.661,3.168,3.954,3.64,2.822,2.644,2.624
